array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present;source;network;scenario_line_data;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id
12329281;0;g_000;1;1;100;line_consecutive;0.5;1000;0;0;2-25;1;5343842.5;5347142.5;5349141.25;5349141.25;3300.0;1998.75;1998.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1000;1000
12329281;1;g_000;1;1;100;line_consecutive;0.5;1001;0;1;8-25;1;6305416.25;5346537.5;5348566.25;5348566.25;-958878.75;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1001;1001
12329281;2;g_000;1;1;100;line_consecutive;0.5;1002;0;2;8-11;1;6304236.75;5335337.5;5337366.25;5337366.25;-968899.25;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1002;1002
12329281;3;g_000;1;1;100;line_consecutive;0.5;1003;0;3;11-22;1;5333837.5;5338210.0;5340238.75;5340238.75;4372.5;2028.75;2028.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1003;1003
12329281;4;g_000;1;1;100;line_consecutive;0.5;1004;0;4;2-4;2;6414940.125;6438510.0;6438510.0;6446444.989014569;23569.875;0.0;7934.989014568739;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1004;1004
12329281;5;g_000;1;1;100;line_consecutive;0.5;1005;0;5;4-12;2;6465063.875;6950067.5;6952506.25;6951441.239014569;485003.625;2438.75;1373.7390145687386;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1005;1005
12329281;6;g_000;1;1;100;line_consecutive;0.5;1006;0;6;12-18;2,11;6548599.25;7778895.0;7780988.75;15090442.5;1230295.75;2093.75;7311547.5;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1006;1006
12329281;7;g_000;1;1;100;line_consecutive;0.5;1007;0;7;18-23;2,11;5403196.2499951;5404706.25;5405816.25;12719245.0;1510.000004899688;1110.0;7314538.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1007;1007
12329281;8;g_000;1;1;100;line_consecutive;0.5;1008;0;8;1-23;2;5379672.5;5382665.0;5385243.75;5386478.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1008;1008
12329281;9;g_000;1;1;100;line_consecutive;0.5;1009;0;9;1-14;2;5404582.5;5407575.0;5410153.75;5411388.739014569;2992.5;2578.75;3813.739014568738;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1009;1009
12329281;10;g_000;1;1;100;line_consecutive;0.5;1010;0;10;9-13;3;5370232.5;5374868.75;5376487.5;5391217.5;4636.25;1618.75;16348.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1010;1010
12329281;11;g_000;1;1;100;line_consecutive;0.5;1011;0;11;1-13;3;5367537.5;5370733.75;5372352.5;5389682.5;3196.25;1618.75;18948.75;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1011;1011
12329281;12;g_000;1;1;100;line_consecutive;0.5;1012;0;12;1-29;3;5330773.75;5332453.75;5334006.25;5351363.75;1680.0;1552.5;18910.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1012;1012
12329281;13;g_000;1;1;100;line_consecutive;0.5;1013;0;13;17-29;3;5341555.0;5343623.75;5345203.75;5362533.75;2068.75;1580.0;18910.0;eev,integrated,separated,ws;lintim;Mumford0;Mumford0;True;False;1e-05;6000;1;2;20;50;200;-5;100;0.75;2;50;250;30;20;16;1013;1013
